VegPotID;Nothing;ParameterEstimates;SpeciesGroupID
13;1;0.044434718;3
13;1;-0.032013429;4
13;1;0.001155345;4
13;1;1.286319523;4
13;1;-0.01375356;7
13;1;-0.014146444;7
13;1;0.017364337;7
13;1;0.99168201;7
13;1;0.037794315;9
13;1;0.024848028;9
13;1;-0.014007643;9
13;1;-0.034765123;9
13;1;0.356512833;9
13;1;0.01005761;12
13;1;0.010300511;12
13;1;-0.015569238;12
13;1;-0.017263875;12
13;1;0.04789642;12
13;1;0.06824561;12
13;1;0.01426264;21
13;1;-0.008976145;21
13;1;0.048741271;21
13;1;-0.025804975;21
13;1;0.064752909;21
13;1;0.011035253;21
13;1;1.213591185;21
13;1;-0.00204571;22
13;1;-0.001955625;22
13;1;-0.000645459;22
13;1;0.042693618;22
13;1;0.011960597;22
13;1;0.000338202;22
13;1;0.07956758;22
13;1;0.145657651;22
13;1;0.000665819;23
13;1;-0.000900478;23
13;1;0.008967306;23
13;1;0.010869708;23
13;1;0.019536757;23
13;1;0.001552057;23
13;1;0.007913533;23
13;1;0.003776485;23
13;1;0.049166597;23
13;1;-0.004236166;24
13;1;0.005211268;24
13;1;0.126120466;24
13;1;-0.099706736;24
13;1;-0.012833668;24
13;1;-0.001157739;24
13;1;-0.027292456;24
13;1;-0.007464245;24
13;1;-0.006665857;24
13;1;0.31492974;24
13;1;0.00725643;26
13;1;0.002867282;26
13;1;-0.015904253;26
13;1;-0.003510592;26
13;1;0.024971518;26
13;1;0.00743832;26
13;1;0.003649289;26
13;1;-0.000528354;26
13;1;-1.38E-05;26
13;1;-0.00268056;26
13;1;0.026699626;26
13;1;-0.008344145;27
13;1;-0.001850038;27
13;1;-0.073123651;27
13;1;0.394357082;27
13;1;-0.056755798;27
13;1;-0.020053808;27
13;1;-0.489111144;27
13;1;-0.093738912;27
13;1;-0.004883337;27
13;1;-0.067799097;27
13;1;-0.005697611;27
13;1;2.027246624;27
13;1;-0.001651925;28
13;1;-0.002308673;28
13;1;-0.012075276;28
13;1;-0.020502617;28
13;1;-0.012144525;28
13;1;0.000889121;28
13;1;0.049746317;28
13;1;-0.00112644;28
13;1;-0.00270823;28
13;1;0.010333295;28
13;1;-0.00069905;28
13;1;-0.050226461;28
13;1;0.11303801;28
13;1;-0.002011305;29
13;1;-0.001866703;29
13;1;0.068196126;29
13;1;-0.014416225;29
13;1;-0.017561298;29
13;1;-0.003386443;29
13;1;-0.045698068;29
13;1;-0.007101074;29
13;1;-0.00384246;29
13;1;0.021914907;29
13;1;-0.001587034;29
13;1;0.097692699;29
13;1;-0.001517555;29
13;1;0.138799604;29
13;1;0.010906413;30
13;1;0.006995294;30
13;1;-0.008730263;30
13;1;0.00375357;30
13;1;0.021569885;30
13;1;0.009967939;30
13;1;0.013471432;30
13;1;-0.004025809;30
13;1;0.005852434;30
13;1;-0.008185121;30
13;1;0.005842586;30
13;1;0.016783633;30
13;1;-0.000435406;30
13;1;-0.004921311;30
13;1;0.090490171;30
14;1;1.110257376;4
14;1;-0.029293972;7
14;1;0.963102061;7
14;1;0.46817947;9
14;1;-0.081747114;9
14;1;1.071242984;9
14;1;0.081458662;12
14;1;-0.039419171;12
14;1;0.004156685;12
14;1;0.213597134;12
14;1;0.034901161;21
14;1;-0.179160331;21
14;1;0.206601163;21
14;1;-0.070200712;21
14;1;1.597643363;21
14;1;0.093909214;24
14;1;-0.013185272;24
14;1;0.026446119;24
14;1;0.028171585;24
14;1;-0.075838953;24
14;1;0.145462603;24
14;1;-0.069183841;26
14;1;0.059244515;26
14;1;-0.044749724;26
14;1;-0.02789548;26
14;1;0.050924272;26
14;1;-0.01009669;26
14;1;0.430463655;26
14;1;-0.110193564;27
14;1;0.282439647;27
14;1;-0.044551929;27
14;1;0.058579892;27
14;1;-0.300253011;27
14;1;0.034772259;27
14;1;0.019010578;27
14;1;1.725231584;27
15;1;1.207148623;7
15;1;0.036354871;12
15;1;1.263273552;12
15;1;-0.160021611;26
15;1;-0.172100826;26
15;1;1.282806191;26
15;1;0.196149037;27
15;1;0.38617022;27
15;1;0.050150275;27
15;1;1.367759607;27
16;1;1.802679123;1
16;1;-0.524838087;7
16;1;1.447432501;7
17;1;0.600950176;1
17;1;0.062935669;3
17;1;0.381042317;3
17;1;-0.02890833;4
17;1;-0.011127365;4
17;1;0.396554251;4
17;1;-0.126283078;7
17;1;-0.075379857;7
17;1;0.059168148;7
17;1;1.057245623;7
17;1;0.333176044;9
17;1;0.301109095;9
17;1;-0.029428761;9
17;1;-0.292560225;9
17;1;1.197733174;9
17;1;0.01349341;14
17;1;0.043750734;14
17;1;-0.040687726;14
17;1;-0.201856385;14
17;1;0.02446387;14
17;1;0.429998171;14
17;1;0.067230064;21
17;1;0.032137072;21
17;1;0.0054713;21
17;1;-0.10862592;21
17;1;0.153560349;21
17;1;0.040357902;21
17;1;0.303118721;21
17;1;-0.028692086;27
17;1;0.17630414;27
17;1;0.226936406;27
17;1;0.233692881;27
17;1;0.301204245;27
17;1;0.015242591;27
17;1;0.018412036;27
17;1;1.347054769;27
17;1;-0.042932764;30
17;1;-0.077720141;30
17;1;0.103519523;30
17;1;0.151123811;30
17;1;-0.497760634;30
17;1;0.17553115;30
17;1;-0.116424451;30
17;1;0.114573286;30
17;1;1.677676158;30
18;1;0.134716934;1
18;1;0.009951179;7
18;1;1.620667449;7
18;1;-0.007440982;18
18;1;0.086730509;18
18;1;0.094941666;18
18;1;-0.003523997;22
18;1;-0.483805996;22
18;1;-0.076256366;22
18;1;1.64772298;22
18;1;0.010018273;27
18;1;0.099791452;27
18;1;-0.001887522;27
18;1;-0.070822074;27
18;1;0.105355743;27
19;1;0.030196055;1
19;1;0.00936898;4
19;1;0.388272106;4
19;1;-0.018810555;7
19;1;-0.007525327;7
19;1;1.668421145;7
19;1;0.006711869;9
19;1;0.029266642;9
19;1;-0.014303565;9
19;1;0.040900326;9
19;1;-0.000384054;18
19;1;-0.003041271;18
19;1;0.019595473;18
19;1;0.000140063;18
19;1;0.074978898;18
19;1;0.007785267;21
19;1;0.096355064;21
19;1;-0.020513254;21
19;1;0.022695846;21
19;1;-0.004575175;21
19;1;0.340088857;21
19;1;-0.010747384;22
19;1;-0.037791929;22
19;1;-0.470291673;22
19;1;-0.010479509;22
19;1;-0.028827904;22
19;1;0.100028191;22
19;1;1.74667306;22
19;1;0.004170153;23
19;1;0.006735796;23
19;1;-0.004566051;23
19;1;0.005264396;23
19;1;0.000594018;23
19;1;0.003987685;23
19;1;-0.010473587;23
19;1;0.025834393;23
19;1;0.010603274;27
19;1;0.058091855;27
19;1;0.181435114;27
19;1;0.009231599;27
19;1;0.006218704;27
19;1;0.004231207;27
19;1;-0.304930919;27
19;1;0.012899662;27
19;1;0.618020005;27
19;1;0.002082108;28
19;1;0.00228017;28
19;1;0.011241312;28
19;1;0.000783523;28
19;1;-0.000716573;28
19;1;0.004445978;28
19;1;-0.008421076;28
19;1;-0.000241038;28
19;1;-0.000490784;28
19;1;0.021784514;28
20;1;0.12811891;4
20;1;-0.009179715;7
20;1;1.252774874;7
20;1;0.009697737;12
20;1;-0.05085018;12
20;1;0.175089687;12
20;1;0.001352346;18
20;1;-0.029592144;18
20;1;0.020531815;18
20;1;0.271537047;18
20;1;-0.004889856;22
20;1;-0.015232661;22
20;1;-0.000498747;22
20;1;-0.002076773;22
20;1;0.163248407;22
20;1;0.014266347;26
20;1;-0.016018253;26
20;1;0.025483636;26
20;1;0.018493664;26
20;1;-0.006670894;26
20;1;0.148091893;26
20;1;0.094283844;27
20;1;0.069068334;27
20;1;0.026345351;27
20;1;0.000474185;27
20;1;-0.029140809;27
20;1;0.08539838;27
20;1;0.591028927;27
21;1;0.775933853;4
21;1;0.22032609;7
21;1;0.812568587;7
21;1;0.087453092;9
21;1;-0.084243585;9
21;1;0.89787137;9
21;1;0.042113762;15
21;1;-0.052969474;15
21;1;0.099266124;15
21;1;0.373393127;15
21;1;-0.081087201;16
21;1;-0.093215379;16
21;1;0.11331474;16
21;1;0.069832063;16
21;1;0.248832739;16
21;1;-0.065959063;21
21;1;-0.110161726;21
21;1;-0.049341556;21
21;1;0.0086693;21
21;1;-0.002690659;21
21;1;0.922608565;21
21;1;-0.009176381;23
21;1;-0.021769424;23
21;1;-0.120792466;23
21;1;-0.010225284;23
21;1;-0.000954081;23
21;1;0.118297348;23
21;1;0.574710172;23
21;1;-0.080926898;26
21;1;0.026279974;26
21;1;-0.205193879;26
21;1;-0.078990734;26
21;1;-0.061923946;26
21;1;0.042664271;26
21;1;0.107099059;26
21;1;0.631688673;26
21;1;-0.099138456;27
21;1;0.075021492;27
21;1;-0.00875807;27
21;1;-0.074398504;27
21;1;-0.02364377;27
21;1;0.015034219;27
21;1;-0.101999244;27
21;1;0.001802248;27
21;1;0.918234254;27
22;1;0.272308211;3
22;1;0.056934078;4
22;1;0.947061607;4
22;1;-0.091100565;7
22;1;0.087196307;7
22;1;1.165699044;7
22;1;0.11023983;9
22;1;-0.023203653;9
22;1;-0.244069572;9
22;1;0.892579265;9
22;1;0.008855279;14
22;1;-0.037865903;14
22;1;-0.061371099;14
22;1;-0.003311663;14
22;1;0.164220659;14
22;1;0.020019523;15
22;1;-0.020027452;15
22;1;-0.073467189;15
22;1;0.089803334;15
22;1;0.024385286;15
22;1;0.228657731;15
22;1;-0.005966454;16
22;1;-0.037457727;16
22;1;-0.074650942;16
22;1;0.074136988;16
22;1;0.037004709;16
22;1;0.006178668;16
22;1;0.298436164;16
22;1;-0.068444838;21
22;1;0.021063237;21
22;1;-0.013583435;21
22;1;0.024062667;21
22;1;0.045999254;21
22;1;0.013237108;21
22;1;0.063011002;21
22;1;0.881100595;21
22;1;-0.0188674;26
22;1;-0.141790786;26
22;1;0.083648268;26
22;1;0.012820332;26
22;1;-0.012299985;26
22;1;0.022081208;26
22;1;-0.011446002;26
22;1;-0.007764416;26
22;1;0.457205195;26
22;1;0.063030875;27
22;1;0.087443657;27
22;1;-0.012161288;27
22;1;0.165808155;27
22;1;0.000870438;27
22;1;-0.026151213;27
22;1;-0.027062861;27
22;1;0.106204399;27
22;1;-0.159326776;27
22;1;1.358644301;27
22;1;0.121332305;30
22;1;0.129201389;30
22;1;-0.281584867;30
22;1;-0.072523941;30
22;1;0.038772958;30
22;1;0.100679987;30
22;1;-0.041696652;30
22;1;0.013384767;30
22;1;-0.155051262;30
22;1;0.301263404;30
22;1;1.407924572;30
23;1;0.047662486;1
23;1;0.028065838;4
23;1;1.050116736;4
23;1;-0.024777159;7
23;1;-0.22836868;7
23;1;1.436456786;7
23;1;0.015367618;9
23;1;0.060783055;9
23;1;-0.029707478;9
23;1;0.138744813;9
23;1;-0.001191215;18
23;1;-0.007324305;18
23;1;0.006859155;18
23;1;-0.003049966;18
23;1;0.046451357;18
23;1;0.003572621;21
23;1;0.132890174;21
23;1;-0.137541765;21
23;1;0.029230423;21
23;1;-0.003095652;21
23;1;0.579779048;21
23;1;-0.0020522;22
23;1;0.025426667;22
23;1;-0.07782102;22
23;1;-0.005163895;22
23;1;-0.003214758;22
23;1;0.146986258;22
23;1;0.430440639;22
23;1;-0.000270324;23
23;1;0.012537743;23
23;1;-0.006441193;23
23;1;0.009877551;23
23;1;-0.000954493;23
23;1;0.005985698;23
23;1;-0.000918921;23
23;1;0.028224916;23
23;1;0.00308136;24
23;1;0.026808349;24
23;1;-0.032416005;24
23;1;0.001625593;24
23;1;0.001738067;24
23;1;0.002461979;24
23;1;0.000634755;24
23;1;-0.000747718;24
23;1;0.040228577;24
23;1;-0.003924074;27
23;1;-0.186298239;27
23;1;0.414763923;27
23;1;0.000920145;27
23;1;-0.010718927;27
23;1;-0.288608467;27
23;1;-0.263197399;27
23;1;0.000804899;27
23;1;-0.017878446;27
23;1;1.680883629;27
23;1;-0.000255269;28
23;1;0.020000462;28
23;1;-0.019465306;28
23;1;-0.00176199;28
23;1;0.002657523;28
23;1;0.027034356;28
23;1;-0.002916019;28
23;1;-0.000936159;28
23;1;0.006694509;28
23;1;-0.024245385;28
23;1;0.053855119;28
23;1;0.003233196;30
23;1;0.013991202;30
23;1;-0.007928724;30
23;1;0.025213856;30
23;1;-0.000993399;30
23;1;0.012672443;30
23;1;-0.005277684;30
23;1;0.003585097;30
23;1;-0.000623793;30
23;1;0.00493288;30
23;1;-0.00088664;30
23;1;0.051940828;30
24;1;0.393907223;1
24;1;-0.020806595;4
24;1;0.822395811;4
24;1;-0.169517731;7
24;1;-0.189442865;7
24;1;1.700783641;7
24;1;0.123146386;9
24;1;-0.008402687;9
24;1;-0.0125131;9
24;1;0.183669277;9
24;1;0.031863902;18
24;1;-0.067461239;18
24;1;0.054786178;18
24;1;0.030333188;18
24;1;0.217329338;18
24;1;-0.045210765;27
24;1;0.156845328;27
24;1;0.276797157;27
24;1;0.042458183;27
24;1;-0.104528355;27
24;1;1.426343277;27
24;1;0.008323717;28
24;1;0.009495011;28
24;1;-0.084819009;28
24;1;-0.009157717;28
24;1;-0.007864344;28
24;1;-0.029608433;28
24;1;0.131653738;28
24;1;0.024417363;30
24;1;0.045025753;30
24;1;-0.035445602;30
24;1;0.034328854;30
24;1;-0.005182095;30
24;1;0.015185909;30
24;1;-0.013843698;30
24;1;0.279700201;30
25;1;0.49825955;2
25;1;-0.127145148;4
25;1;0.933139483;4
25;1;-0.272043246;7
25;1;0.194902703;7
25;1;1.847933373;7
25;1;0.088349906;9
25;1;-0.013063433;9
25;1;-0.356910988;9
25;1;1.4065528;9
25;1;0.034798641;12
25;1;0.002360624;12
25;1;-0.123523171;12
25;1;0.057052273;12
25;1;0.374740146;12
25;1;0.276854478;21
25;1;-0.004818084;21
25;1;-0.50225904;21
25;1;0.188900419;21
25;1;0.0231768;21
25;1;0.806557559;21
25;1;0.049065962;26
25;1;-0.015092432;26
25;1;0.27156158;26
25;1;0.165385128;26
25;1;0.013866172;26
25;1;-0.057232816;26
25;1;0.778441878;26
25;1;-0.165592684;27
25;1;0.314985714;27
25;1;0.587868131;27
25;1;-0.005083087;27
25;1;0.105715927;27
25;1;-0.13686621;27
25;1;0.075859881;27
25;1;1.422470406;27
26;1;0.512453336;3
26;1;0.032230797;9
26;1;1.025958989;9
26;1;0.013874911;10
26;1;-0.001257876;10
26;1;0.651959377;10
26;1;-0.121504562;12
26;1;0.003394579;12
26;1;0.115305801;12
26;1;0.817371932;12
26;1;0.001457972;17
26;1;0.123306768;17
26;1;0.079171393;17
26;1;0.004502497;17
26;1;0.311885539;17
26;1;-0.11194197;25
26;1;0.035463321;25
26;1;-0.187583148;25
26;1;0.072127586;25
26;1;-0.067930834;25
26;1;0.759640845;25
26;1;0.199562299;26
26;1;-0.038910184;26
26;1;-0.312110838;26
26;1;-0.162534068;26
26;1;-0.118519785;26
26;1;-0.072603965;26
26;1;0.913860718;26
26;1;0.200330106;27
26;1;0.041194849;27
26;1;-0.044746111;27
26;1;-0.162551475;27
26;1;-0.094078483;27
26;1;-0.169726646;27
26;1;0.415311838;27
26;1;1.201831733;27
27;1;1.859929644;16
27;1;-0.520870906;26
27;1;2.065641836;26
28;1;0.244545654;1
28;1;0.028018334;2
28;1;0.083319787;2
28;1;-0.005505637;3
28;1;-0.000231085;3
28;1;0.419202522;3
28;1;0.031850387;4
28;1;0.004347219;4
28;1;0.017204328;4
28;1;0.350018037;4
28;1;7.92E-05;5
28;1;0.010257568;5
28;1;0.001602677;5
28;1;-0.002994687;5
28;1;0.234678665;5
28;1;0.00308335;6
28;1;0.005283304;6
28;1;-0.024164555;6
28;1;0.021836206;6
28;1;0.003112326;6
28;1;0.073688214;6
28;1;0.017916515;7
28;1;0.00445267;7
28;1;0.018557446;7
28;1;0.064945185;7
28;1;-0.020318984;7
28;1;0.007465125;7
28;1;0.169931254;7
28;1;-0.013302898;8
28;1;-0.003106842;8
28;1;0.02829788;8
28;1;0.003299724;8
28;1;0.002784021;8
28;1;-0.005400494;8
28;1;0.014369086;8
28;1;0.100349803;8
28;1;0.027158228;9
28;1;0.024856616;9
28;1;0.050829607;9
28;1;0.082102416;9
28;1;0.058046488;9
28;1;6.53E-05;9
28;1;0.050902684;9
28;1;0.014815698;9
28;1;0.821780609;9
28;1;-0.093315166;10
28;1;-0.052463818;10
28;1;-0.000688285;10
28;1;-0.097881567;10
28;1;-0.013075556;10
28;1;-6.04E-06;10
28;1;-0.046909039;10
28;1;-0.016893274;10
28;1;-0.136843413;10
28;1;0.855965739;10
28;1;0.010810187;13
28;1;0.000735403;13
28;1;-0.004142462;13
28;1;0.010727761;13
28;1;0.009082304;13
28;1;0.007412246;13
28;1;-0.006909141;13
28;1;0.004268284;13
28;1;0.002644119;13
28;1;0.023661307;13
28;1;0.192317344;13
28;1;-0.062346785;17
28;1;-0.026220621;17
28;1;0.044922728;17
28;1;-0.01896281;17
28;1;-0.041923322;17
28;1;-0.01728196;17
28;1;-0.011446194;17
28;1;0.036874176;17
28;1;0.109993655;17
28;1;-0.052438125;17
28;1;-0.038887455;17
28;1;0.747259718;17
28;1;0.023375406;19
28;1;0.000466932;19
28;1;0.00539036;19
28;1;-0.00362744;19
28;1;0.01165628;19
28;1;-0.003236733;19
28;1;-0.007909343;19
28;1;-0.003812809;19
28;1;0.000797322;19
28;1;-0.033274955;19
28;1;0.014701767;19
28;1;-0.03271571;19
28;1;0.0666177;19
28;1;0.012585482;20
28;1;0.005956079;20
28;1;-0.038952195;20
28;1;-0.001941323;20
28;1;0.002286417;20
28;1;0.036341872;20
28;1;-0.005293185;20
28;1;-0.012599341;20
28;1;-0.02252503;20
28;1;0.019159719;20
28;1;0.041796105;20
28;1;-0.028246769;20
28;1;-0.004316496;20
28;1;0.28150183;20
28;1;0.030940059;21
28;1;0.036511397;21
28;1;-0.014569808;21
28;1;0.17298286;21
28;1;0.056016756;21
28;1;0.031387516;21
28;1;0.038686722;21
28;1;-0.012540143;21
28;1;0.130231415;21
28;1;-0.154510654;21
28;1;0.007050106;21
28;1;-0.103439099;21
28;1;0.01214737;21
28;1;-0.020930848;21
28;1;0.477158491;21
28;1;-0.00268547;24
28;1;0.005302929;24
28;1;-0.001233384;24
28;1;0.024295162;24
28;1;0.041170248;24
28;1;-0.003190117;24
28;1;-0.009105897;24
28;1;0.003150084;24
28;1;0.006545444;24
28;1;-0.028555612;24
28;1;0.016343639;24
28;1;-0.01063225;24
28;1;0.00684248;24
28;1;-0.011309046;24
28;1;0.03626196;24
28;1;0.114516049;24
28;1;0.015140773;25
28;1;0.014248947;25
28;1;0.031155783;25
28;1;0.006316222;25
28;1;0.0226221;25
28;1;-0.003798726;25
28;1;0.002051276;25
28;1;0.010881221;25
28;1;0.081472841;25
28;1;-0.08365661;25
28;1;0.009887191;25
28;1;0.03811964;25
28;1;-0.00047415;25
28;1;0.010884035;25
28;1;0.004573636;25
28;1;0.00300485;25
28;1;0.218008222;25
28;1;0.022408691;27
28;1;0.002127931;27
28;1;0.038501549;27
28;1;0.096260936;27
28;1;-0.018233928;27
28;1;0.013032987;27
28;1;0.147297409;27
28;1;0.016412237;27
28;1;0.081297693;27
28;1;-0.092648567;27
28;1;-0.009128663;27
28;1;-0.027440187;27
28;1;-0.013648567;27
28;1;0.012069546;27
28;1;0.110139076;27
28;1;-0.016282337;27
28;1;0.010560759;27
28;1;0.53443133;27
28;1;0.051633824;31
28;1;-0.016969074;31
28;1;-0.035352876;31
28;1;0.002504749;31
28;1;-0.020027053;31
28;1;0.028719298;31
28;1;0.028824922;31
28;1;-0.034255998;31
28;1;-0.062495045;31
28;1;0.101411889;31
28;1;-0.002003154;31
28;1;-0.108463785;31
28;1;0.011711075;31
28;1;0.08772548;31
28;1;0.032603691;31
28;1;-0.011220245;31
28;1;-0.038922478;31
28;1;0.050925927;31
28;1;0.470150951;31
29;1;0.581447238;3
29;1;0.004888866;4
29;1;0.418250979;4
29;1;-3.20E-05;5
29;1;0.001822889;5
29;1;0.032456228;5
29;1;-0.009762816;6
29;1;0.012650081;6
29;1;0.00048477;6
29;1;0.055092774;6
29;1;0.054487154;7
29;1;0.038003368;7
29;1;-0.004590826;7
29;1;0.005538547;7
29;1;0.226497695;7
29;1;0.028991142;8
29;1;0.018193248;8
29;1;-0.001042174;8
29;1;-0.000222301;8
29;1;0.01100504;8
29;1;0.111286358;8
29;1;0.0471383;9
29;1;0.176751656;9
29;1;0.017102883;9
29;1;0.023152896;9
29;1;0.071673327;9
29;1;0.023160087;9
29;1;0.814671289;9
29;1;-0.069504192;10
29;1;-0.081325526;10
29;1;-0.004674607;10
29;1;-0.006963833;10
29;1;-0.076976498;10
29;1;-0.024426351;10
29;1;-0.200472094;10
29;1;0.634175013;10
29;1;-0.001382252;11
29;1;0.006553229;11
29;1;0.001555196;11
29;1;0.003818548;11
29;1;0.006088598;11
29;1;0.000796403;11
29;1;0.012739212;11
29;1;-0.005870239;11
29;1;0.038308701;11
29;1;-0.004225938;13
29;1;-0.00072205;13
29;1;0.009547818;13
29;1;0.000741594;13
29;1;-0.005609639;13
29;1;-0.000583279;13
29;1;0.018555094;13
29;1;-0.003044157;13
29;1;0.00331305;13
29;1;0.037638113;13
29;1;0.015244123;14
29;1;-0.001860817;14
29;1;-0.000476752;14
29;1;-0.00172518;14
29;1;0.000180968;14
29;1;-0.00252269;14
29;1;0.009089132;14
29;1;-0.005646072;14
29;1;0.002497199;14
29;1;0.001248998;14
29;1;0.057853355;14
29;1;-0.001861649;16
29;1;0.008576127;16
29;1;0.005087816;16
29;1;-0.000116316;16
29;1;-0.001490219;16
29;1;0.000309584;16
29;1;0.0127692;16
29;1;-0.012433066;16
29;1;0.003591768;16
29;1;0.002850337;16
29;1;0.000286798;16
29;1;0.02399746;16
29;1;-0.102822082;17
29;1;-0.073415994;17
29;1;-0.002742142;17
29;1;0.024386232;17
29;1;-0.036296959;17
29;1;0.003370146;17
29;1;-0.050618995;17
29;1;-0.092760831;17
29;1;-0.005179838;17
29;1;-0.008051012;17
29;1;-0.016118358;17
29;1;-0.002053976;17
29;1;0.755044531;17
29;1;-0.01757132;20
29;1;-0.001849207;20
29;1;0.00368891;20
29;1;0.010412444;20
29;1;-0.003600213;20
29;1;4.24E-05;20
29;1;-0.005503785;20
29;1;0.007419092;20
29;1;0.005673543;20
29;1;0.004270744;20
29;1;-0.002353897;20
29;1;0.000357211;20
29;1;0.009834965;20
29;1;0.088996098;20
29;1;-0.047486588;21
29;1;0.136514128;21
29;1;0.006435587;21
29;1;0.019936287;21
29;1;0.00949983;21
29;1;0.00452033;21
29;1;0.135914868;21
29;1;-0.105434751;21
29;1;0.022260754;21
29;1;0.006160453;21
29;1;0.000779164;21
29;1;0.01501766;21
29;1;-0.053462721;21
29;1;0.010938982;21
29;1;0.41996982;21
29;1;0.020812733;24
29;1;0.035746286;24
29;1;0.007941865;24
29;1;-0.001999763;24
29;1;-0.00473357;24
29;1;0.008149055;24
29;1;0.0238754;24
29;1;-0.011580204;24
29;1;0.002316044;24
29;1;0.001320288;24
29;1;-8.48E-06;24
29;1;0.005652328;24
29;1;-0.021645706;24
29;1;-0.002123623;24
29;1;0.018310418;24
29;1;0.107622599;24
29;1;0.008666761;25
29;1;-0.005163294;25
29;1;-0.000113795;25
29;1;0.002837306;25
29;1;-0.001262022;25
29;1;0.004577802;25
29;1;0.02308715;25
29;1;-0.039946701;25
29;1;-0.000628673;25
29;1;0.004486357;25
29;1;-0.000176174;25
29;1;0.002101316;25
29;1;0.023219756;25
29;1;-0.001359142;25
29;1;-0.010560142;25
29;1;-0.002572309;25
29;1;0.119473933;25
29;1;0.12646376;27
29;1;0.094772696;27
29;1;-0.001791672;27
29;1;0.006530949;27
29;1;0.155899637;27
29;1;0.02689552;27
29;1;0.18713106;27
29;1;-0.167419408;27
29;1;0.003269255;27
29;1;-0.007311062;27
29;1;0.01511816;27
29;1;0.000600272;27
29;1;-0.124355729;27
29;1;-0.006759039;27
29;1;0.05029892;27
29;1;0.001023342;27
29;1;0.004809179;27
29;1;0.730751183;27
29;1;0.019608593;30
29;1;0.009759668;30
29;1;0.000508705;30
29;1;0.001000997;30
29;1;0.020013379;30
29;1;-0.000172027;30
29;1;0.021682089;30
29;1;-0.034066237;30
29;1;0.002818006;30
29;1;-0.000938304;30
29;1;0.005191959;30
29;1;-0.000509669;30
29;1;-0.029376315;30
29;1;-0.001326808;30
29;1;0.009285956;30
29;1;-0.003493745;30
29;1;0.009309708;30
29;1;0.067219519;30
29;1;0.090987887;30
29;1;-0.006533569;31
29;1;0.006203316;31
29;1;0.003431565;31
29;1;0.002658545;31
29;1;-0.005038518;31
29;1;-0.003899292;31
29;1;-0.003346236;31
29;1;0.01087458;31
29;1;0.003144785;31
29;1;0.007327944;31
29;1;-0.000856715;31
29;1;0.000305513;31
29;1;-0.007512453;31
29;1;0.005477678;31
29;1;0.00386721;31
29;1;-0.001853694;31
29;1;0.005984028;31
29;1;-0.005346991;31
29;1;0.002451298;31
29;1;0.054368497;31
